CM004357.2	104966253	gene:Zm00001d025103	amine oxidase1
CM004357.2	138005247		
CM004348.2	14131206		
CM004348.2	18080323	gene:Zm00001d027895	CTC-interacting domain 7
CM004348.2	29754263	gene:Zm00001d028279	null
CM004348.2	31925349		
CM004348.2	170206667	gene:Zm00001d030935	null
CM004348.2	237111867	gene:Zm00001d032704	Exportin-4
CM004349.2	2571669	gene:Zm00001d001908	Alternative oxidase
CM004349.2	40279812	gene:Zm00001d003331	Probable WRKY transcription factor 34
CM004349.2	240569670	gene:Zm00001d007825	Plant Tudor-like RNA-binding protein
CM004350.2	8411368		
CM004350.2	187616055	gene:Zm00001d042979	ATP binding protein
CM004350.2	195918735	gene:Zm00001d043283	Phosphoglycerate mutase-like family protein
CM004351.2	1677262	gene:Zm00001d048669	Auxin-induced beta-glucosidase%253B Putative O-Glycosyl hydrolase superfamily protein
CM004351.2	21875112	gene:Zm00001d049251	Rhamnogalacturonate lyase family protein
CM004351.2	45741880		
CM004351.2	161878701	gene:Zm00001d051396	Mitochondrial substrate carrier family protein
CM004351.2	171090511		
CM004351.2	199238049	gene:Zm00001d052566	ERAD-associated E3 ubiquitin-protein ligase HRD1A
CM004352.2	7332976		
CM004352.2	10101953	gene:Zm00001d013383	BTB/POZ domain-containing protein
CM004352.2	10101968	gene:Zm00001d013383	BTB/POZ domain-containing protein
CM004352.2	10101973	gene:Zm00001d013383	BTB/POZ domain-containing protein
CM004352.2	11129800	gene:Zm00001d013430	Atypical receptor-like kinase MARK
CM004352.2	11545120	gene:Zm00001d013444	Protein CASP
CM004352.2	159881890		
CM004352.2	163156979	gene:Zm00001d016469	Gamma-glutamylcyclotransferase 2-2
CM004352.2	217175824	gene:Zm00001d018332	Glutamate receptor 2.7
CM004353.2	82993628		
CM004353.2	148935156	gene:Zm00001d038248	RNA-binding (RRM/RBD/RNP motifs) family protein
CM004353.2	154479670	gene:Zm00001d038456	Chaperonin
CM004353.2	160868922		
CM004353.2	160868928		
CM004353.2	163023869		
CM004354.2	17723352	gene:Zm00001d019130	Metallopeptidase M24 family protein
CM004354.2	123197848	gene:Zm00001d020605	SAUR37-auxin-responsive SAUR family member
CM004354.2	131312242	gene:Zm00001d020781	Purine permease 3
CM004354.2	166087997	gene:Zm00001d021955	Rhodopsin
CM004354.2	170598793		
CM004354.2	174948293	gene:Zm00001d022364	SNARE associated Golgi protein family
CM004355.2	3383028	gene:Zm00001d008282	Cell number regulator 5
CM004355.2	123658863		
CM004355.2	161157732		
CM004355.2	167712169	gene:Zm00001d012005	Putative histidine kinase family protein
CM004356.2	76510998	gene:Zm00001d046263	Amino acid permease 6
CM004356.2	97671456	gene:Zm00001d046580	Sterile alpha motif (SAM) domain-containing protein
CM004356.2	121904994	gene:Zm00001d047121	NAD-dependent protein deacylase SRT2
CM004356.2	133541833		
CM004356.2	158100361		
CM004357.2	3977232	gene:Zm00001d023353	CBL-interacting serine/threonine-protein kinase 10
CM004357.2	111055747	gene:Zm00001d025236	Mediator of RNA polymerase II transcription subunit 30
CM004357.2	134429223		
CM004348.2	90523907	gene:Zm00001d029861	Probable respiratory burst oxidase homolog protein I
CM004348.2	271310467	gene:Zm00001d033620	silencing gene B 102
CM004348.2	271310469	gene:Zm00001d033620	silencing gene B 102
CM004348.2	271310472	gene:Zm00001d033620	silencing gene B 102
CM004349.2	229875380		
CM004351.2	247463131	gene:Zm00001d053749	knotted related homeobox7
CM004351.2	247463133	gene:Zm00001d053749	knotted related homeobox7
CM004351.2	247463134	gene:Zm00001d053749	knotted related homeobox7
CM004351.2	247463135	gene:Zm00001d053749	knotted related homeobox7
CM004352.2	209157502		
CM004354.2	24073016	gene:Zm00001d019253	null
CM004354.2	37055756		
CM004356.2	133544948		
CM004357.2	66299765	gene:Zm00001d024343	Ethanolamine-phosphate cytidylyltransferase
CM004357.2	99910492	gene:Zm00001d025012	ABC transporter G family member 34
CM004348.2	11144786	gene:Zm00001d027671	Methyltransferase-like protein 1
CM004349.2	204834722		
CM004350.2	153171173	gene:Zm00001d042084	Villin-2
CM004351.2	100343193	gene:Zm00001d050583	Trihelix transcription factor ASR3
CM004352.2	110658380		
CM004353.2	14186443	gene:Zm00001d029309	Cellulose synthase-like protein E1
CM004353.2	54580543	gene:Zm00001d035869	Protein MEI2-like 5
CM004353.2	63634589		
CM004354.2	90160563	gene:Zm00001d020103	Pentatricopeptide repeat-containing protein
CM004354.2	169164197	gene:Zm00001d022096	Cell division control protein 48 homolog C
CM004356.2	129338808	gene:Zm00001d047354	SUMO-conjugating enzyme SCE1
CM004356.2	162543592	gene:Zm00001d048570	null
CM004357.2	148958194	gene:Zm00001d026705	null
CM004357.2	148958196	gene:Zm00001d026705	null
CM004357.2	148958197	gene:Zm00001d026705	null
CM004357.2	148958198	gene:Zm00001d026705	null
CM004357.2	148958199	gene:Zm00001d026705	null
CM004357.2	148958201	gene:Zm00001d026705	null
CM004349.2	202260463	gene:Zm00001d006219	ER lumen protein retaining receptor family protein
CM004349.2	204274827		
CM004350.2	15865341	gene:Zm00001d039776	PLAC8 family protein
CM004351.2	33765858		
CM004352.2	181215145	gene:Zm00001d016990	transferases%3Bsulfuric ester hydrolases%3Bcatalytics%3Btransferases
CM004353.2	115794608	gene:Zm00001d037274	E2F transcription factor-like E2FE
CM004353.2	143308930		
CM004353.2	145669411	gene:Zm00001d038123	Putative DUF21 domain-containing protein
CM004353.2	159089879	gene:Zm00001d038655	TRAF-like superfamily protein
CM004354.2	887127	gene:Zm00001d018610	null
CM004354.2	165836015	gene:Zm00001d021950	RNA-binding (RRM/RBD/RNP motifs) family protein
CM004355.2	35139055	gene:Zm00001d009075	phospholipase D16
CM004356.2	89915818		
CM004357.2	78076077		
CM004348.2	20748953		
CM004348.2	73158521		
CM004348.2	216051053	gene:Zm00001d032172	ATP-dependent 6-phosphofructokinase 5 chloroplastic
CM004348.2	223424838	gene:Zm00001d032328	Protein Dr1 homolog
CM004348.2	282469833	gene:Zm00001d033968	response regulator 24
CM004349.2	5651749	gene:Zm00001d002087	EamA-like transporter family
CM004349.2	7745713	gene:Zm00001d002184	Peroxisome biogenesis protein 22
CM004349.2	7745728	gene:Zm00001d002184	Peroxisome biogenesis protein 22
CM004349.2	31353714		
CM004349.2	153686999		
CM004349.2	206209162	gene:Zm00001d006410	COP9 signalosome complex subunit 7
CM004350.2	107824837	gene:Zm00001d041215	ATP binding protein
CM004350.2	220611093	gene:Zm00001d043980	NB-ARC domain containing protein expressed
CM004350.2	238196867		
CM004351.2	876610		
CM004351.2	21463944		
CM004351.2	98487620		
CM004351.2	128430363		
CM004352.2	77823904	gene:Zm00001d015151	null
CM004352.2	161860877		
CM004352.2	188664440	gene:Zm00001d017252	E3 ubiquitin-protein ligase PRT1
CM004352.2	204938389	gene:Zm00001d017798	Histone-lysine N-methyltransferase SUVR5
CM004352.2	212046720	gene:Zm00001d018060	Exocyst complex component SEC6
CM004352.2	217099109	gene:Zm00001d018328	RING/U-box superfamily protein
CM004353.2	94809316	gene:Zm00001d036714	Magnesium transporter MRS2-1
CM004353.2	166882375		
CM004354.2	90160518	gene:Zm00001d020103	Pentatricopeptide repeat-containing protein
CM004354.2	155516860	gene:Zm00001d021580	Transducin/WD40 repeat-like superfamily protein
CM004354.2	155516863	gene:Zm00001d021580	Transducin/WD40 repeat-like superfamily protein
CM004354.2	155516866	gene:Zm00001d021580	Transducin/WD40 repeat-like superfamily protein
CM004354.2	155516867	gene:Zm00001d021580	Transducin/WD40 repeat-like superfamily protein
CM004354.2	155516868	gene:Zm00001d021580	Transducin/WD40 repeat-like superfamily protein
CM004355.2	25545305		
CM004355.2	35139112	gene:Zm00001d009075	phospholipase D16
CM004355.2	142228255	gene:Zm00001d011167	null
CM004355.2	160861782		
CM004355.2	170099474	gene:Zm00001d012124	Retrotransposon-like protein
CM004356.2	72399105		
CM004356.2	121148576	gene:Zm00001d047093	Expansin-B4
CM004356.2	129692434	gene:Zm00001d047362	Tobamovirus multiplication protein 3
CM004357.2	148078689	gene:Zm00001d026670	Carrier protein CGI-69
CM004348.2	72188103	gene:Zm00001d029462	inter-alpha-trypsin inhibitor heavy chain-related
CM004348.2	72550479		
CM004348.2	72550481		
CM004349.2	199684212	gene:Zm00001d006130	null
CM004349.2	240569687	gene:Zm00001d007825	Plant Tudor-like RNA-binding protein
CM004350.2	37520125		
CM004350.2	163481701	gene:Zm00001d042314	CBS domain-containing protein CBSCBSPB1
CM004350.2	169744229	gene:Zm00001d042476	Acid phosphatase/vanadium-dependent haloperoxidase-related protein
CM004350.2	205461424	gene:Zm00001d043494	elongation factor family protein
CM004350.2	232985933	gene:Zm00001d044447	Carbon catabolite repressor protein 4 homolog 6
CM004351.2	55216633		
CM004351.2	161878711	gene:Zm00001d051396	Mitochondrial substrate carrier family protein
CM004351.2	174490170	gene:Zm00001d051761	Aspartyl protease APCB1
CM004351.2	195282188	gene:Zm00001d052401	Putative inositol polyphosphate phosphatase (Synaptogenin-like) family protein
CM004351.2	195282189	gene:Zm00001d052401	Putative inositol polyphosphate phosphatase (Synaptogenin-like) family protein
CM004351.2	195282190	gene:Zm00001d052401	Putative inositol polyphosphate phosphatase (Synaptogenin-like) family protein
CM004351.2	195282191	gene:Zm00001d052401	Putative inositol polyphosphate phosphatase (Synaptogenin-like) family protein
CM004351.2	195282192	gene:Zm00001d052401	Putative inositol polyphosphate phosphatase (Synaptogenin-like) family protein
CM004351.2	195282194	gene:Zm00001d052401	Putative inositol polyphosphate phosphatase (Synaptogenin-like) family protein
CM004351.2	226487290		
CM004352.2	5461461		
CM004352.2	11129799	gene:Zm00001d013430	Atypical receptor-like kinase MARK
CM004352.2	37282571		
CM004352.2	163155570	gene:Zm00001d016469	Gamma-glutamylcyclotransferase 2-2
CM004352.2	186889410	gene:Zm00001d017204	Adenine phosphoribosyltransferase 2
CM004352.2	206512764		
CM004352.2	206512765		
CM004352.2	212469007		
CM004353.2	123844541	gene:Zm00001d037499	Thioredoxin H9
CM004354.2	18635029		
CM004354.2	29195200	gene:Zm00001d019357	null
CM004354.2	74809582	gene:Zm00001d019920	Protein SMG7
CM004354.2	118429579	gene:Zm00001d020511	Ubiquitin-NEDD8-like protein RUB1
CM004354.2	149992893	gene:Zm00001d021410	Phytoene synthase chloroplastic
CM004354.2	149992901	gene:Zm00001d021410	Phytoene synthase chloroplastic
CM004355.2	112135796	gene:Zm00001d010403	E3 ubiquitin-protein ligase SINAT4
CM004355.2	151005539	gene:Zm00001d011411	Adaptin region family protein
CM004355.2	171350398	gene:Zm00001d012199	CLP protease regulatory subunit CLPX3 mitochondrial
CM004355.2	171728307	gene:Zm00001d012220	Putative ENTH/ANTH/VHS superfamily protein
CM004355.2	171728308	gene:Zm00001d012220	Putative ENTH/ANTH/VHS superfamily protein
CM004355.2	171728309	gene:Zm00001d012220	Putative ENTH/ANTH/VHS superfamily protein
CM004355.2	172738181	gene:Zm00001d012275	Histone H3
CM004355.2	172954985	gene:Zm00001d012291	Expressed protein%3B  protein
CM004355.2	173502934		
CM004356.2	35530033	gene:Zm00001d045725	ARM repeat superfamily protein
CM004356.2	35530035	gene:Zm00001d045725	ARM repeat superfamily protein
CM004356.2	96575136	gene:Zm00001d046553	Fructose-bisphosphate aldolase 7 cytosolic
CM004356.2	102804183		
CM004356.2	155388942	gene:Zm00001d048236	dentin sialophosphoprotein-related
CM004357.2	3533368	gene:Zm00001d023333	Putative SET-domain containing protein family
CM004357.2	3977152	gene:Zm00001d023353	CBL-interacting serine/threonine-protein kinase 10
CM004357.2	3977200	gene:Zm00001d023353	CBL-interacting serine/threonine-protein kinase 10
CM004357.2	4912701	gene:Zm00001d023402	Putative MYB DNA-binding domain superfamily protein
CM004357.2	4912717	gene:Zm00001d023402	Putative MYB DNA-binding domain superfamily protein
CM004357.2	76907386		
CM004357.2	90754177	gene:Zm00001d024828	MIF4G domain-containing protein / MA3 domain-containing protein
CM004357.2	129831070	gene:Zm00001d025803	Putative DUF869 domain containing family protein
CM004357.2	148584096	gene:Zm00001d026695	Protein NRT1/ PTR FAMILY 5.10
CM004348.2	225556175	gene:Zm00001d032375	null
CM004348.2	252921894	gene:Zm00001d033109	P-loop containing nucleoside triphosphate hydrolases superfamily protein
CM004349.2	59016447		
CM004351.2	203193915		
CM004352.2	110658381		
CM004353.2	123844540	gene:Zm00001d037499	Thioredoxin H9
CM004354.2	170157360	gene:Zm00001d022134	Elongation factor 1-beta
CM004355.2	67314897	gene:Zm00001d009497	CDP-diacylglycerol--serine O-phosphatidyltransferase 1
CM004355.2	118192894	gene:Zm00001d011564	null
CM004355.2	156225922	gene:Zm00001d011580	Protein MALE DISCOVERER 2
CM004357.2	113930963		
CM004348.2	4632189		
CM004348.2	12897601	gene:Zm00001d027723	ABC-2 type transporter family protein
CM004348.2	236228060	gene:Zm00001d032685	Pleckstrin homology (PH) and lipid-binding START domains-containing protein
CM004352.2	218481226		
CM004354.2	120041118	gene:Zm00001d020541	Queuine tRNA-ribosyltransferase
CM004354.2	143383431	gene:Zm00001d013211	null
CM004355.2	179627668	gene:Zm00001d012666	Probable xyloglucan glycosyltransferase 12
CM004356.2	84482597	gene:Zm00001d046372	Polyprotein
CM004356.2	158423010	gene:Zm00001d048392	DENN (AEX-3) domain-containing protein
CM004357.2	81754201		
CM004348.2	4017910	gene:Zm00001d027362	F-box protein
CM004348.2	265151056	gene:Zm00001d033457	Tubulin beta-3 chain
CM004349.2	15218826	gene:Zm00001d002553	P-loop containing nucleoside triphosphate hydrolases superfamily protein
CM004354.2	10775010	gene:Zm00001d018964	Guanylate-binding family protein
CM004354.2	13366293	gene:Zm00001d019039	SHL1
CM004354.2	21136425	gene:Zm00001d019194	null
CM004355.2	118193875	gene:Zm00001d011564	null
CM004357.2	66302846	gene:Zm00001d024343	Ethanolamine-phosphate cytidylyltransferase
CM004357.2	83453461	gene:Zm00001d024661	Structural molecule
CM004349.2	69124122		
CM004349.2	69124123		
CM004349.2	175681709	gene:Zm00001d005473	mRNA-decapping enzyme-like protein
CM004349.2	207532648	gene:Zm00001d006443	P-loop containing nucleoside triphosphate hydrolases superfamily protein
CM004350.2	10454683		
CM004351.2	19258282	gene:Zm00001d049197	ELMO/CED-12 family protein
CM004352.2	75633353	gene:Zm00001d015091	Bax inhibitor 1
CM004353.2	145672354	gene:Zm00001d038123	Putative DUF21 domain-containing protein
CM004354.2	23851948	gene:Zm00001d019249	Protein RETICULATA chloroplastic
CM004354.2	133998931	gene:Zm00001d020853	Probable RNA 3'-terminal phosphate cyclase-like protein
CM004356.2	153199233		
CM004357.2	81387628	gene:Zm00001d024602	TMPIT-like protein
CM004348.2	19571354		
CM004348.2	47191446	gene:Zm00001d028786	40S ribosomal protein S7
CM004348.2	140779716		
CM004348.2	159816281		
CM004348.2	218065529		
CM004348.2	233467559	gene:Zm00001d032605	Alpha-galactosidase 2
CM004348.2	252642849	gene:Zm00001d033091	Mpv17 / PMP22 family protein
CM004348.2	266570807		
CM004348.2	298451026	gene:Zm00001d034511	Hydroxyproline O-galactosyltransferase GALT4
CM004349.2	30525387		
CM004349.2	206538655	gene:Zm00001d006417	RING/U-box superfamily protein
CM004349.2	230201426	gene:Zm00001d007388	no exine formation 1
CM004350.2	31894154	gene:Zm00001d040183	pfkB-like carbohydrate kinase family protein
CM004350.2	48887947		
CM004350.2	89669237	gene:Zm00001d040981	alpha/beta-Hydrolases superfamily protein
CM004350.2	89669242	gene:Zm00001d040981	alpha/beta-Hydrolases superfamily protein
CM004350.2	182678495	gene:Zm00001d042820	Exostosin family protein
CM004350.2	192141765		
CM004351.2	4541372	gene:Zm00001d048824	Putative oligouridylate binding protein
CM004351.2	150381091	gene:Zm00001d051157	Adenosine kinase 2
CM004351.2	182562507	gene:Zm00001d052009	MAK10 homologue
CM004352.2	69479314	gene:Zm00001d014924	Ribosomal protein S5 family protein
CM004352.2	142737806	gene:Zm00001d016072	50S ribosomal protein L21 chloroplastic
CM004353.2	7588295		
CM004353.2	93371347	gene:Zm00001d036666	Probable phosphoglucomutase cytoplasmic 1
CM004353.2	168628901		
CM004354.2	101475906	gene:Zm00001d020279	Major facilitator superfamily protein
CM004355.2	129441133	gene:Zm00001d010824	Golgi apparatus membrane protein-like protein ECHIDNA
CM004355.2	129441136	gene:Zm00001d010824	Golgi apparatus membrane protein-like protein ECHIDNA
CM004356.2	158866238	gene:Zm00001d048413	Peroxidase 60
CM004348.2	20302507	gene:Zm00001d027982	Protein DETOXIFICATION 27
CM004348.2	22077483		
CM004348.2	120731150	gene:Zm00001d030285	Probable alpha-mannosidase
CM004348.2	291206049	gene:Zm00001d034256	phosphohexose isomerase1
CM004351.2	154676467	gene:Zm00001d051246	(+)-neomenthol dehydrogenase
CM004352.2	162139725	gene:Zm00001d016443	Peroxidase 64
CM004352.2	220344710	gene:Zm00001d018479	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9 mitochondrial
CM004354.2	156443976	gene:Zm00001d021600	null
CM004356.2	133544942		
CM004357.2	57980028	gene:Zm00001d014905	null
CM004348.2	12897627	gene:Zm00001d027723	ABC-2 type transporter family protein
CM004348.2	53605496	gene:Zm00001d028958	Endoplasmic reticulum vesicle transporter protein
CM004348.2	255487148	gene:Zm00001d033187	Glycerophosphoryl diester phosphodiesterase
CM004349.2	199496633		
CM004349.2	240201187	gene:Zm00001d007805	null
CM004351.2	172064912	gene:Zm00001d051671	WD repeat-containing protein-like protein
CM004351.2	172064913	gene:Zm00001d051671	WD repeat-containing protein-like protein
CM004352.2	204603003	gene:Zm00001d017786	putidaredoxin reductase homolog1
CM004356.2	100666191	gene:Zm00001d046628	null
CM004356.2	144477830	gene:Zm00001d047808	initiator binding protein1
CM004348.2	34902192	gene:Zm00001d028417	Autophagy protein 9
CM004349.2	171046118	gene:Zm00001d005347	monodehydroascorbate reductase homolog1
CM004349.2	210130486		
CM004351.2	16174477	gene:Zm00001d049134	null
CM004354.2	155693809	gene:Zm00001d021584	Protein kinase superfamily protein
CM004354.2	155693810	gene:Zm00001d021584	Protein kinase superfamily protein
CM004354.2	155693813	gene:Zm00001d021584	Protein kinase superfamily protein
CM004349.2	3551768	gene:Zm00001d001967	Mediator of RNA polymerase II transcription subunit 7a
CM004351.2	160289053		
CM004352.2	16764254	gene:Zm00001d013680	Serine/threonine-protein phosphatase BSL3
CM004352.2	86044712	gene:Zm00001d015348	Tubulin beta-4 chain
CM004355.2	92692959	gene:Zm00001d009978	Mitochondrial fission 1 protein A
CM004357.2	143453013	gene:Zm00001d026402	white seedling2
CM004348.2	66519157	gene:Zm00001d029333	transferases transferring acyl groups
CM004348.2	167357680	gene:Zm00001d030888	Probable disease resistance protein
CM004350.2	138824704	gene:Zm00001d041759	Transducin/WD40 repeat-like superfamily protein
CM004352.2	8172410		
CM004352.2	8172411		
CM004353.2	104185392	gene:Zm00001d036968	Probable phospholipid-transporting ATPase 7
CM004348.2	2850005		
CM004348.2	53605494	gene:Zm00001d028958	Endoplasmic reticulum vesicle transporter protein
CM004348.2	93519725	gene:Zm00001d029913	Expansin-B4
CM004348.2	293637554		
CM004353.2	91641984	gene:Zm00001d036631	Probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2
CM004355.2	142231878	gene:Zm00001d011168	null
CM004355.2	175475686	gene:Zm00001d012433	UDP-glucuronic acid decarboxylase 1
CM004356.2	76511088	gene:Zm00001d046263	Amino acid permease 6
CM004348.2	167087611		
CM004348.2	187670244		
CM004348.2	209577884	gene:Zm00001d031996	WD repeat-containing protein DWA2
CM004348.2	209577885	gene:Zm00001d031996	WD repeat-containing protein DWA2
CM004348.2	209577886	gene:Zm00001d031996	WD repeat-containing protein DWA2
CM004348.2	225640758	gene:Zm00001d032377	Uncharacterised conserved protein UCP031088 alpha/beta hydrolase
CM004348.2	275856465	gene:Zm00001d033776	Vacuolar sorting protein 39
CM004349.2	14041892		
CM004350.2	26521304		
CM004352.2	160509684	gene:Zm00001d016407	SPOC domain / Transcription elongation factor S-II protein
CM004352.2	217175944	gene:Zm00001d018332	Glutamate receptor 2.7
CM004352.2	217175949	gene:Zm00001d018332	Glutamate receptor 2.7
CM004352.2	217175953	gene:Zm00001d018332	Glutamate receptor 2.7
CM004353.2	109752044	gene:Zm00001d037114	LRR receptor-like serine/threonine-protein kinase ERECTA
CM004354.2	170156620	gene:Zm00001d022134	Elongation factor 1-beta
CM004355.2	62350700	gene:Zm00001d009398	Methylesterase 3
CM004355.2	164015547	gene:Zm00001d011842	Eukaryotic aspartyl protease family protein
CM004357.2	728704	gene:Zm00001d023217	Protein ESKIMO 1
CM004357.2	83453463	gene:Zm00001d024661	Structural molecule
CM004348.2	178155026	gene:Zm00001d031098	IQ-domain 5
CM004349.2	21089969	gene:Zm00001d002739	Polyketide cyclase/dehydrase and lipid transport superfamily protein
CM004349.2	21089970	gene:Zm00001d002739	Polyketide cyclase/dehydrase and lipid transport superfamily protein
CM004352.2	42088692		
CM004353.2	7588268		
CM004353.2	132507125		
CM004355.2	80006303	gene:Zm00001d009756	Putative casein kinase family protein
CM004355.2	80006304	gene:Zm00001d009756	Putative casein kinase family protein
CM004355.2	80006306	gene:Zm00001d009756	Putative casein kinase family protein
CM004356.2	96543907	gene:Zm00001d046552	Charged multivesicular body protein 4b%253B Putative SNF domain containing family protein
CM004357.2	114761784	gene:Zm00001d025340	Calcineurin-like metallo-phosphoesterase superfamily protein
CM004349.2	180181828		
CM004349.2	180181830		
CM004352.2	217778674	gene:Zm00001d018365	AUGMIN subunit 8
CM004354.2	156443975	gene:Zm00001d021600	null
CM004354.2	173820690	gene:Zm00001d022315	Stomatal closure-related actin-binding protein 1
CM004350.2	230477325	gene:Zm00001d044338	Serine/threonine-protein kinase AFC3
CM004350.2	230477326	gene:Zm00001d044338	Serine/threonine-protein kinase AFC3
CM004350.2	230477329	gene:Zm00001d044338	Serine/threonine-protein kinase AFC3
CM004355.2	115844649	gene:Zm00001d010466	Glycosyltransferase family 61 protein
CM004356.2	145243092		
CM004357.2	50994992		
CM004357.2	89683492	gene:Zm00001d024804	null
CM004348.2	4017907	gene:Zm00001d027362	F-box protein
CM004349.2	34154924	gene:Zm00001d003160	null
CM004351.2	245370701	gene:Zm00001d053662	null
CM004352.2	163154304	gene:Zm00001d016469	Gamma-glutamylcyclotransferase 2-2
CM004354.2	145152676	gene:Zm00001d021216	Protein DETOXIFICATION 50
CM004355.2	82405071	gene:Zm00001d009798	Alba DNA/RNA-binding protein
CM004355.2	164015553	gene:Zm00001d011842	Eukaryotic aspartyl protease family protein
CM004355.2	164015564	gene:Zm00001d011842	Eukaryotic aspartyl protease family protein
CM004356.2	2326521	gene:Zm00001d044774	RNI-like superfamily protein
CM004356.2	14715432	gene:Zm00001d045139	vacuolar proton pump homolog1
CM004356.2	74592130	gene:Zm00001d046249	DeSI-like protein
CM004348.2	68776655	gene:Zm00001d029386	alpha/beta-Hydrolases superfamily protein
CM004348.2	98423486	gene:Zm00001d029997	chloroplast chaperonin 10
CM004349.2	243388022	gene:Zm00001d007937	alanine amino transferase8
CM004349.2	243388026	gene:Zm00001d007937	alanine amino transferase8
CM004349.2	243388027	gene:Zm00001d007937	alanine amino transferase8
CM004349.2	243388029	gene:Zm00001d007937	alanine amino transferase8
CM004348.2	71641314	gene:Zm00001d029451	3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2
CM004350.2	181385753		
CM004350.2	234306786	gene:Zm00001d044497	Thioredoxin family Trp26
CM004355.2	179215867	gene:Zm00001d012641	cytokinin oxidase4b
CM004356.2	21858117	gene:Zm00001d045431	Enolase 1
CM004349.2	170628080	gene:Zm00001d005334	Ubiquitin-60S ribosomal protein L40-1
CM004349.2	216519400	gene:Zm00001d006815	null
CM004350.2	5745039	gene:Zm00001d039461	Harpin-induced protein
CM004353.2	142892937		
CM004353.2	142892938		
CM004353.2	169668962	gene:Zm00001d039184	Protein HYPER-SENSITIVITY-RELATED 4
CM004354.2	147239512	gene:Zm00001d021309	Transcription initiation factor IIB-2
CM004354.2	152710719		
CM004357.2	58878114	gene:Zm00001d024239	Autophagy 8e variant 1Autophagy-protein 8 isoform 1%253B Autophagy 8e variant 1Autophagy-protein 8 isoform 2%253B Autophagy 8e variant 1Autophagy-protein 8 isoform 3%253B Autophagy-related 8d variant 1%253B Autophagy-related protein 8
CM004348.2	193653695	gene:Zm00001d031532	myosin heavy chain-related
CM004348.2	278514403	gene:Zm00001d033850	alpha tubulin1
CM004349.2	108896523	gene:Zm00001d004400	GDT1-like protein 2 chloroplastic
CM004350.2	208205184	gene:Zm00001d043588	Protodermal factor 1
CM004350.2	208205188	gene:Zm00001d043588	Protodermal factor 1
CM004357.2	4416588	gene:Zm00001d023379	pyruvate kinase2
CM004348.2	5792952	gene:Zm00001d027444	D111/G-patch domain-containing protein
CM004348.2	77182465		
CM004348.2	77182468		
CM004348.2	77182472		
CM004348.2	85617780	gene:Zm00001d029762	Hexose transporter
CM004348.2	197939300	gene:Zm00001d031659	pyruvate dehydrogenase2
CM004348.2	197939303	gene:Zm00001d031659	pyruvate dehydrogenase2
CM004348.2	206644304	gene:Zm00001d031902	Mediator of RNA polymerase II transcription subunit 31
CM004348.2	244718768		
CM004348.2	244719100	gene:Zm00001d032903	Transcription repressor OFP12
CM004348.2	294118856		
CM004349.2	56414709		
CM004349.2	56414710		
CM004349.2	56414712		
CM004349.2	56414718		
CM004349.2	91540780		
CM004349.2	93812471		
CM004349.2	181418983		
CM004349.2	187998094	gene:Zm00001d005775	Cellulose synthase A catalytic subunit 7 [UDP-forming]
CM004349.2	199694321	gene:Zm00001d006131	BAG-associated GRAM protein 1
CM004349.2	199694324	gene:Zm00001d006131	BAG-associated GRAM protein 1
CM004349.2	209413451	gene:Zm00001d006512	protein disulfide isomerase12
CM004349.2	227430205		
CM004350.2	11852528		
CM004350.2	145480315	gene:Zm00001d041908	exocyst subunit exo70 family protein C1
CM004350.2	147722788	gene:Zm00001d041945	transducin family protein / WD-40 repeat family protein
CM004350.2	188917821		
CM004350.2	195825946	gene:Zm00001d043278	Protein UPSTREAM OF FLC
CM004350.2	195825947	gene:Zm00001d043278	Protein UPSTREAM OF FLC
CM004350.2	204465523	gene:Zm00001d043465	50S ribosomal protein L13 chloroplastic
CM004350.2	218294809	gene:Zm00001d043905	Ubiquitin-conjugating enzyme E2 36
CM004350.2	219835358	gene:Zm00001d043962	GBF-interacting protein 1
CM004350.2	222805269	gene:Zm00001d044045	GDSL esterase/lipase
CM004350.2	223612458	gene:Zm00001d044083	PIN-formed protein10
CM004350.2	224320744	gene:Zm00001d044104	NAD(P)-binding Rossmann-fold superfamily protein
CM004351.2	10868500		
CM004351.2	12406317	gene:Zm00001d049038	mRNA capping enzyme family protein
CM004351.2	79907413	gene:Zm00001d050300	RNA-binding (RRM/RBD/RNP motifs) family protein
CM004351.2	174324556	gene:Zm00001d051742	T-complex protein 1 subunit delta
CM004351.2	247955671	gene:Zm00001d053783	Copper-transporting ATPase RAN1
CM004351.2	252938611	gene:Zm00001d054065	60S ribosomal protein L37-3
CM004352.2	20223454	gene:Zm00001d013795	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
CM004352.2	20252679	gene:Zm00001d013797	Endoribonuclease Dicer homolog 2
CM004352.2	40936800	gene:Zm00001d014302	Vacuolar-sorting receptor 4
CM004352.2	59115980	gene:Zm00001d014683	ARM repeat superfamily protein
CM004352.2	59244565	gene:Zm00001d014685	Anaphase-promoting complex subunit 2
CM004352.2	68088896	gene:Zm00001d014901	Signal peptide peptidase-like 4
CM004352.2	89424491	gene:Zm00001d015414	Pollen receptor-like kinase 4
CM004352.2	144703786		
CM004352.2	161925336	gene:Zm00001d016440	DNAJ heat shock family protein
CM004352.2	168634269		
CM004352.2	184938385		
